"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0258...258",0.04,0.04,-0.04,0.04,0.11,0.04,"L1 speakers (linear)"
"fitted.Predictor.0259...259",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0260...260",-0.03,0.03,-0.09,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0261...261",-0.08,0.07,-0.21,-0.08,0.05,-0.08,"L1 speakers (linear)"
"fitted.Predictor.0262...262",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0263...263",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0264...264",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
"fitted.Predictor.0265...265",0.05,0.05,-0.04,0.05,0.15,0.05,"L1 speakers (linear)"
"fitted.Predictor.0266...266",0.01,0.03,-0.05,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0267...267",0.03,0.03,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0268...268",0.02,0.03,-0.04,0.02,0.09,0.02,"L1 speakers (linear)"
"fitted.Predictor.0269...269",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0270...270",-0.03,0.03,-0.09,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0271...271",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0272...272",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0273...273",0.02,0.03,-0.04,0.02,0.09,0.02,"L1 speakers (linear)"
"fitted.Predictor.0274...274",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)"
"fitted.Predictor.0275...275",0,0.03,-0.05,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0276...276",0.02,0.03,-0.04,0.02,0.07,0.02,"L1 speakers (linear)"
"fitted.Predictor.0277...277",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0278...278",0.01,0.03,-0.05,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0279...279",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0280...280",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
"fitted.Predictor.0281...281",0.04,0.04,-0.04,0.04,0.12,0.04,"L1 speakers (linear)"
"fitted.Predictor.0282...282",0.02,0.03,-0.04,0.02,0.09,0.02,"L1 speakers (linear)"
"fitted.Predictor.0283...283",0.05,0.05,-0.04,0.05,0.14,0.05,"L1 speakers (linear)"
"fitted.Predictor.0284...284",0.02,0.03,-0.04,0.02,0.07,0.02,"L1 speakers (linear)"
"fitted.Predictor.0285...285",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0286...286",0.06,0.05,-0.04,0.06,0.16,0.06,"L1 speakers (linear)"
"fitted.Predictor.0287...287",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0288...288",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0289...289",0,0.03,-0.05,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0290...290",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
"fitted.Predictor.0291...291",-0.06,0.05,-0.16,-0.06,0.04,-0.06,"L1 speakers (linear)"
"fitted.Predictor.0292...292",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0293...293",-0.09,0.07,-0.23,-0.09,0.05,-0.09,"L1 speakers (linear)"
"fitted.Predictor.0294...294",-0.07,0.06,-0.19,-0.07,0.05,-0.07,"L1 speakers (linear)"
"fitted.Predictor.0295...295",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0296...296",0.05,0.05,-0.04,0.05,0.14,0.05,"L1 speakers (linear)"
"fitted.Predictor.0297...297",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0298...298",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0299...299",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0300...300",0.11,0.08,-0.06,0.11,0.27,0.11,"L1 speakers (linear)"
"fitted.Predictor.0301...301",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0302...302",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
"fitted.Predictor.0303...303",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0304...304",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
"fitted.Predictor.0305...305",-0.04,0.04,-0.12,-0.04,0.04,-0.04,"L1 speakers (linear)"
"fitted.Predictor.0306...306",0.09,0.07,-0.05,0.09,0.23,0.09,"L1 speakers (linear)"
"fitted.Predictor.0307...307",0.03,0.04,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0308...308",0.05,0.05,-0.04,0.05,0.14,0.05,"L1 speakers (linear)"
"fitted.Predictor.0309...309",0.03,0.04,-0.04,0.03,0.11,0.03,"L1 speakers (linear)"
"fitted.Predictor.0310...310",0.04,0.04,-0.04,0.04,0.12,0.04,"L1 speakers (linear)"
"fitted.Predictor.0311...311",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0312...312",0.03,0.04,-0.04,0.03,0.11,0.03,"L1 speakers (linear)"
"fitted.Predictor.0313...313",0.04,0.04,-0.04,0.04,0.13,0.04,"L1 speakers (linear)"
"fitted.Predictor.0314...314",0.06,0.05,-0.04,0.06,0.16,0.06,"L1 speakers (linear)"
"fitted.Predictor.0315...315",0.02,0.03,-0.04,0.02,0.09,0.02,"L1 speakers (linear)"
"fitted.Predictor.0316...316",0.02,0.03,-0.04,0.02,0.09,0.02,"L1 speakers (linear)"
"fitted.Predictor.0317...317",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0318...318",0.05,0.04,-0.04,0.05,0.13,0.05,"L1 speakers (linear)"
"fitted.Predictor.0319...319",0.05,0.04,-0.04,0.05,0.13,0.05,"L1 speakers (linear)"
"fitted.Predictor.0320...320",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0321...321",0.01,0.03,-0.05,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0322...322",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
"fitted.Predictor.0323...323",-0.03,0.04,-0.11,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0324...324",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0325...325",0.04,0.04,-0.04,0.04,0.13,0.04,"L1 speakers (linear)"
"fitted.Predictor.0326...326",0.03,0.04,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0327...327",0,0.03,-0.05,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0328...328",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0329...329",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0330...330",0.02,0.03,-0.04,0.02,0.07,0.02,"L1 speakers (linear)"
"fitted.Predictor.0331...331",0.02,0.03,-0.04,0.02,0.07,0.02,"L1 speakers (linear)"
"fitted.Predictor.0332...332",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0333...333",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0334...334",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0335...335",-0.01,0.03,-0.06,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0336...336",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0337...337",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0338...338",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0339...339",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0340...340",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0341...341",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0342...342",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)"
"fitted.Predictor.0343...343",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0344...344",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0345...345",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)"
"fitted.Predictor.0346...346",0.03,0.03,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0347...347",0.05,0.04,-0.04,0.05,0.14,0.05,"L1 speakers (linear)"
"fitted.Predictor.0348...348",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0349...349",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0350...350",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)"
"fitted.Predictor.0351...351",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)"
"fitted.Predictor.0352...352",-0.03,0.03,-0.09,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0353...353",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0354...354",0.04,0.04,-0.04,0.04,0.12,0.04,"L1 speakers (linear)"
"fitted.Predictor.0355...355",0.04,0.04,-0.04,0.04,0.12,0.04,"L1 speakers (linear)"
"fitted.Predictor.0356...356",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
"fitted.Predictor.0357...357",0.04,0.04,-0.04,0.04,0.13,0.04,"L1 speakers (linear)"
"fitted.Predictor.0358...358",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
"fitted.Predictor.0359...359",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0360...360",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0361...361",0.03,0.03,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0362...362",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0363...363",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0364...364",0.04,0.04,-0.04,0.04,0.11,0.04,"L1 speakers (linear)"
"fitted.Predictor.0365...365",0.03,0.04,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0366...366",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0367...367",0.03,0.04,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0368...368",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0369...369",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0370...370",-0.03,0.04,-0.11,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0371...371",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0372...372",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0373...373",0,0.03,-0.05,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0374...374",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0375...375",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0376...376",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0377...377",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)"
"fitted.Predictor.0378...378",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0379...379",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)"
"fitted.Predictor.0380...380",0.03,0.03,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0381...381",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0382...382",-0.01,0.03,-0.06,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0383...383",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0384...384",-0.05,0.05,-0.14,-0.05,0.04,-0.05,"L1 speakers (linear)"
"fitted.Predictor.0385...385",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0386...386",0.05,0.05,-0.04,0.05,0.14,0.05,"L1 speakers (linear)"
"fitted.Predictor.0387...387",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0388...388",0.02,0.03,-0.04,0.02,0.07,0.02,"L1 speakers (linear)"
"fitted.Predictor.0389...389",0.04,0.04,-0.04,0.04,0.11,0.04,"L1 speakers (linear)"
"fitted.Predictor.0390...390",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0391...391",0.06,0.05,-0.04,0.06,0.16,0.06,"L1 speakers (linear)"
"fitted.Predictor.0392...392",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0393...393",0.04,0.04,-0.04,0.04,0.11,0.04,"L1 speakers (linear)"
"fitted.Predictor.0394...394",0.05,0.05,-0.04,0.05,0.15,0.05,"L1 speakers (linear)"
"fitted.Predictor.0395...395",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0396...396",-0.03,0.04,-0.11,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0397...397",0.05,0.05,-0.04,0.05,0.14,0.05,"L1 speakers (linear)"
"fitted.Predictor.0398...398",0.02,0.03,-0.04,0.02,0.09,0.02,"L1 speakers (linear)"
"fitted.Predictor.0399...399",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0400...400",0.03,0.04,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0401...401",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0402...402",0.04,0.04,-0.04,0.04,0.12,0.04,"L1 speakers (linear)"
"fitted.Predictor.0403...403",0,0.03,-0.05,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0404...404",0.04,0.04,-0.04,0.04,0.11,0.04,"L1 speakers (linear)"
"fitted.Predictor.0405...405",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0406...406",-0.02,0.03,-0.07,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0407...407",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0408...408",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0409...409",-0.01,0.03,-0.06,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0410...410",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0411...411",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)"
"fitted.Predictor.0412...412",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0413...413",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0414...414",-0.03,0.03,-0.09,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0415...415",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)"
"fitted.Predictor.0416...416",-0.04,0.04,-0.12,-0.04,0.04,-0.04,"L1 speakers (linear)"
"fitted.Predictor.0417...417",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0418...418",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0419...419",0.01,0.03,-0.05,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0420...420",0.03,0.03,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0421...421",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0422...422",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0423...423",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
"fitted.Predictor.0424...424",0,0.03,-0.05,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0425...425",0.06,0.05,-0.04,0.06,0.16,0.06,"L1 speakers (linear)"
"fitted.Predictor.0426...426",0.02,0.03,-0.04,0.02,0.07,0.02,"L1 speakers (linear)"
"fitted.Predictor.0427...427",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0428...428",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0429...429",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
"fitted.Predictor.0430...430",0.06,0.05,-0.04,0.06,0.15,0.06,"L1 speakers (linear)"
"fitted.Predictor.0431...431",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
"fitted.Predictor.0432...432",0.05,0.05,-0.04,0.05,0.15,0.05,"L1 speakers (linear)"
"fitted.Predictor.0433...433",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0434...434",0.05,0.05,-0.04,0.05,0.14,0.05,"L1 speakers (linear)"
"fitted.Predictor.0435...435",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0436...436",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0437...437",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0438...438",0.03,0.04,-0.04,0.03,0.11,0.03,"L1 speakers (linear)"
"fitted.Predictor.0439...439",0.01,0.03,-0.05,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0440...440",-0.03,0.04,-0.11,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0441...441",0.05,0.04,-0.04,0.05,0.14,0.05,"L1 speakers (linear)"
"fitted.Predictor.0442...442",0.05,0.04,-0.04,0.05,0.13,0.05,"L1 speakers (linear)"
"fitted.Predictor.0443...443",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0444...444",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0445...445",-0.05,0.05,-0.14,-0.05,0.04,-0.05,"L1 speakers (linear)"
"fitted.Predictor.0446...446",-0.03,0.04,-0.11,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0447...447",-0.04,0.04,-0.11,-0.04,0.04,-0.04,"L1 speakers (linear)"
"fitted.Predictor.0448...448",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0449...449",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0450...450",-0.04,0.04,-0.11,-0.04,0.04,-0.04,"L1 speakers (linear)"
"fitted.Predictor.0451...451",-0.03,0.03,-0.09,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0452...452",-0.04,0.04,-0.13,-0.04,0.04,-0.04,"L1 speakers (linear)"
"fitted.Predictor.0453...453",-0.04,0.04,-0.12,-0.04,0.04,-0.04,"L1 speakers (linear)"
"fitted.Predictor.0454...454",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0455...455",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0456...456",-0.01,0.03,-0.07,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0457...457",0.08,0.07,-0.05,0.08,0.21,0.08,"L1 speakers (linear)"
"fitted.Predictor.0458...458",0.05,0.05,-0.04,0.05,0.15,0.05,"L1 speakers (linear)"
"fitted.Predictor.0459...459",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0460...460",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0461...461",-0.02,0.03,-0.09,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0462...462",0.05,0.04,-0.04,0.05,0.14,0.05,"L1 speakers (linear)"
"fitted.Predictor.0463...463",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0464...464",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0465...465",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0466...466",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)"
"fitted.Predictor.0467...467",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0468...468",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0469...469",0.03,0.03,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0470...470",0.04,0.04,-0.04,0.04,0.11,0.04,"L1 speakers (linear)"
"fitted.Predictor.0471...471",0.03,0.04,-0.04,0.03,0.11,0.03,"L1 speakers (linear)"
"fitted.Predictor.0472...472",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0473...473",0.05,0.05,-0.04,0.05,0.14,0.05,"L1 speakers (linear)"
"fitted.Predictor.0474...474",0.04,0.04,-0.04,0.04,0.11,0.04,"L1 speakers (linear)"
"fitted.Predictor.0475...475",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0476...476",0.03,0.04,-0.04,0.03,0.11,0.03,"L1 speakers (linear)"
"fitted.Predictor.0477...477",0.03,0.04,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0478...478",0.04,0.04,-0.04,0.04,0.12,0.04,"L1 speakers (linear)"
"fitted.Predictor.0479...479",0.01,0.03,-0.04,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0480...480",0.05,0.04,-0.04,0.05,0.14,0.05,"L1 speakers (linear)"
"fitted.Predictor.0481...481",0.02,0.03,-0.04,0.02,0.07,0.02,"L1 speakers (linear)"
"fitted.Predictor.0482...482",-0.04,0.04,-0.12,-0.04,0.04,-0.04,"L1 speakers (linear)"
"fitted.Predictor.0483...483",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0484...484",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0485...485",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0486...486",0.03,0.03,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0487...487",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0488...488",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0489...489",0,0.03,-0.05,0,0.06,0,"L1 speakers (linear)"
"fitted.Predictor.0490...490",0.02,0.03,-0.04,0.02,0.09,0.02,"L1 speakers (linear)"
"fitted.Predictor.0491...491",-0.01,0.03,-0.06,-0.01,0.05,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0492...492",0.05,0.05,-0.04,0.05,0.15,0.05,"L1 speakers (linear)"
"fitted.Predictor.0493...493",0.05,0.05,-0.04,0.05,0.15,0.05,"L1 speakers (linear)"
"fitted.Predictor.0494...494",0.07,0.06,-0.05,0.07,0.19,0.07,"L1 speakers (linear)"
"fitted.Predictor.0495...495",0,0.03,-0.06,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0496...496",0.01,0.03,-0.05,0.01,0.07,0.01,"L1 speakers (linear)"
"fitted.Predictor.0497...497",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0498...498",0.04,0.04,-0.04,0.04,0.11,0.04,"L1 speakers (linear)"
"fitted.Predictor.0499...499",0.09,0.07,-0.05,0.09,0.23,0.09,"L1 speakers (linear)"
"fitted.Predictor.0500...500",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0501...501",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0502...502",0.1,0.08,-0.05,0.1,0.26,0.1,"L1 speakers (linear)"
"fitted.Predictor.0503...503",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
"fitted.Predictor.0504...504",-0.01,0.03,-0.07,-0.01,0.04,-0.01,"L1 speakers (linear)"
"fitted.Predictor.0505...505",0,0.03,-0.05,0,0.05,0,"L1 speakers (linear)"
"fitted.Predictor.0506...506",-0.03,0.04,-0.1,-0.03,0.04,-0.03,"L1 speakers (linear)"
"fitted.Predictor.0507...507",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0508...508",0.02,0.03,-0.04,0.02,0.09,0.02,"L1 speakers (linear)"
"fitted.Predictor.0509...509",0.09,0.07,-0.05,0.09,0.24,0.09,"L1 speakers (linear)"
"fitted.Predictor.0510...510",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0511...511",0.06,0.05,-0.04,0.06,0.16,0.06,"L1 speakers (linear)"
"fitted.Predictor.0512...512",0.01,0.03,-0.05,0.01,0.06,0.01,"L1 speakers (linear)"
"fitted.Predictor.0513...513",0.03,0.04,-0.04,0.03,0.1,0.03,"L1 speakers (linear)"
"fitted.Predictor.0514...514",0.06,0.05,-0.04,0.06,0.16,0.06,"L1 speakers (linear)"
"fitted.Predictor.0515...515",0.02,0.03,-0.04,0.02,0.08,0.02,"L1 speakers (linear)"
"fitted.Predictor.0516...516",0.06,0.05,-0.04,0.06,0.17,0.06,"L1 speakers (linear)"
"fitted.Predictor.0517...517",0.03,0.04,-0.04,0.03,0.11,0.03,"L1 speakers (linear)"
"fitted.Predictor.0518...518",-0.02,0.03,-0.08,-0.02,0.04,-0.02,"L1 speakers (linear)"
"fitted.Predictor.0519...519",0.03,0.03,-0.04,0.03,0.09,0.03,"L1 speakers (linear)"
